,hid,rlid,admin1,admin2,hh_size
3899,,,51,153,2
3900,,,51,740,2
3901,,,51,041,1
3902,,,51,127,2
3903,,,51,800,1
3904,,,51,810,3
3905,,,51,087,1
3906,,,51,087,4
3907,,,51,770,2
3908,,,51,177,1
3909,,,51,177,1
3910,,,51,059,2
3911,,,51,800,2
3912,,,51,149,2
3913,,,51,710,1
3914,,,51,700,4
3915,,,51,087,4
3916,,,51,089,1
3917,,,51,810,1
3918,,,51,770,2
3919,,,51,730,2
3920,,,51,165,1
3921,,,51,700,1
3922,,,51,700,1
3923,,,51,740,5
3924,,,51,153,1
3925,,,51,087,2
3926,,,51,770,1
3927,,,51,087,2
3928,,,51,087,2
3929,,,51,195,1
3930,,,51,013,2
3931,,,51,091,2
3932,,,51,107,1
3933,,,51,107,3
3934,,,51,810,1
3935,,,51,199,1
3936,,,51,600,2
3937,,,51,015,1
3938,,,51,710,2
3939,,,51,199,1
3940,,,51,810,1
3941,,,51,680,1
3942,,,51,031,1
3943,,,51,107,1
3944,,,51,650,2
3945,,,51,143,4
3946,,,51,107,2
3947,,,51,810,2
3948,,,51,019,5
3949,,,51,003,2
3950,,,51,710,1
3951,,,51,155,1
3952,,,51,199,2
3953,,,51,059,2
3954,,,51,153,1
3955,,,51,810,2
3956,,,51,059,1
3957,,,51,059,1
3958,,,51,530,2
3959,,,51,143,1
3960,,,51,710,1
3961,,,51,107,1
3962,,,51,041,2
3963,,,51,011,1
3964,,,51,199,2
3965,,,51,770,1
3966,,,51,153,2
3967,,,51,059,1
3968,,,51,810,2
3969,,,51,155,1
3970,,,51,810,1
3971,,,51,087,2
3972,,,51,143,1
3973,,,51,153,1
3974,,,51,185,1
3975,,,51,013,1
3976,,,51,810,2
3977,,,51,540,1
3978,,,51,059,1
3979,,,51,510,2
3980,,,51,760,2
3981,,,51,770,1
3982,,,51,059,3
3983,,,51,059,2
3984,,,51,580,2
3985,,,51,121,2
3986,,,51,760,1
3987,,,51,099,1
3988,,,51,059,2
3989,,,51,107,1
3990,,,51,041,2
3991,,,51,031,3
3992,,,51,059,2
3993,,,51,085,2
3994,,,51,023,3
3995,,,51,165,4
3996,,,51,085,1
3997,,,51,059,2
3998,,,51,059,1
3999,,,51,165,2
4000,,,51,107,1
4001,,,51,510,2
4002,,,51,015,5
4003,,,51,740,6
4004,,,51,510,1
4005,,,51,013,4
4006,,,51,590,2
4007,,,51,133,2
4008,,,51,710,4
4009,,,51,013,2
4010,,,51,810,1
4011,,,51,830,2
4012,,,51,121,2
4013,,,51,059,1
4014,,,51,740,1
4015,,,51,750,2
4016,,,51,165,1
4017,,,51,179,2
4018,,,51,510,2
4019,,,51,149,2
4020,,,51,810,1
4021,,,51,041,1
4022,,,51,059,2
4023,,,51,041,3
4024,,,51,177,4
4025,,,51,059,1
4026,,,51,740,1
4027,,,51,059,2
4028,,,51,685,1
4029,,,51,079,1
4030,,,51,740,1
4031,,,51,041,2
4032,,,51,540,1
4033,,,51,810,3
4034,,,51,650,1
4035,,,51,770,1
4036,,,51,059,2
4037,,,51,800,2
4038,,,51,069,1
4039,,,51,041,2
4040,,,51,650,1
4041,,,51,680,2
4042,,,51,041,2
4043,,,51,095,1
4044,,,51,087,2
4045,,,51,199,1
4046,,,51,031,1
4047,,,51,107,2
4048,,,51,570,2
4049,,,51,177,1
4050,,,51,087,4
4051,,,51,153,1
4052,,,51,155,1
4053,,,51,153,2
4054,,,51,810,1
4055,,,51,153,2
4056,,,51,141,2
4057,,,51,059,2
4058,,,51,187,3
4059,,,51,740,1
4060,,,51,003,2
4061,,,51,187,1
4062,,,51,165,1
4063,,,51,003,1
4064,,,51,830,1
4065,,,51,059,2
4066,,,51,700,5
4067,,,51,003,1
4068,,,51,760,1
4069,,,51,019,1
4070,,,51,041,3
4071,,,51,035,3
4072,,,51,153,2
4073,,,51,149,1
4074,,,51,019,2
4075,,,51,143,4
4076,,,51,013,2
4077,,,51,107,1
4078,,,51,087,1
4079,,,51,810,1
4080,,,51,059,1
4081,,,51,145,2
4082,,,51,087,1
4083,,,51,095,4
4084,,,51,155,1
4085,,,51,053,1
4086,,,51,650,3
4087,,,51,710,1
4088,,,51,770,1
4089,,,51,163,1
4090,,,51,059,2
4091,,,51,153,1
4092,,,51,105,2
4093,,,51,087,1
4094,,,51,107,2
4095,,,51,067,1
4096,,,51,720,1
4097,,,51,165,2
4098,,,51,073,1
4099,,,51,810,1
4100,,,51,033,3
4101,,,51,093,2
4102,,,51,087,1
4103,,,51,760,1
4104,,,51,103,4
4105,,,51,041,1
4106,,,51,171,6
4107,,,51,810,1
4108,,,51,041,2
4109,,,51,181,3
4110,,,51,710,1
4111,,,51,036,1
4112,,,51,121,1
4113,,,51,107,2
4114,,,51,153,1
4115,,,51,710,2
4116,,,51,059,1
4117,,,51,079,1
4118,,,51,735,2
4119,,,51,153,1
4120,,,51,770,2
4121,,,51,510,1
4122,,,51,053,2
4123,,,51,185,3
4124,,,51,810,3
4125,,,51,650,2
4126,,,51,059,2
4127,,,51,059,2
4128,,,51,145,1
4129,,,51,770,2
4130,,,51,670,1
4131,,,51,085,2
4132,,,51,059,2
4133,,,51,107,2
4134,,,51,059,1
4135,,,51,087,1
4136,,,51,197,4
4137,,,51,760,5
4138,,,51,510,4
4139,,,51,059,2
4140,,,51,019,2
4141,,,51,059,2
4142,,,51,149,2
4143,,,51,181,1
4144,,,51,059,1
4145,,,51,760,2
4146,,,51,003,1
4147,,,51,830,1
4148,,,51,810,2
4149,,,51,550,1
4150,,,51,059,1
4151,,,51,740,1
4152,,,51,109,2
4153,,,51,710,2
4154,,,51,013,2
4155,,,51,700,1
4156,,,51,087,1
4157,,,51,041,1
4158,,,51,059,1
4159,,,51,031,2
4160,,,51,015,3
4161,,,51,059,2
4162,,,51,595,5
4163,,,51,059,1
4164,,,51,510,2
4165,,,51,810,1
4166,,,51,153,2
4167,,,51,760,2
4168,,,51,031,2
4169,,,51,153,2
4170,,,51,820,1
4171,,,51,041,2
4172,,,51,095,1
4173,,,51,550,2
4174,,,51,117,3
4175,,,51,810,2
4176,,,51,510,2
4177,,,51,075,1
4178,,,51,810,2
4179,,,51,013,2
4180,,,51,179,1
4181,,,51,059,1
4182,,,51,179,2
4183,,,51,155,4
4184,,,51,740,2
4185,,,51,059,1
4186,,,51,163,4
4187,,,51,061,2
4188,,,51,650,3
4189,,,51,683,1
4190,,,51,105,2
4191,,,51,067,4
4192,,,51,059,1
4193,,,51,003,1
4194,,,51,031,1
4195,,,51,017,2
4196,,,51,105,1
4197,,,51,540,3
4198,,,51,775,2
4199,,,51,197,2
4200,,,51,710,1
4201,,,51,790,1
4202,,,51,810,1
4203,,,51,770,3
4204,,,51,540,2
4205,,,51,770,6
4206,,,51,087,2
4207,,,51,107,2
4208,,,51,810,1
4209,,,51,800,1
4210,,,51,047,1
4211,,,51,153,2
4212,,,51,049,1
4213,,,51,630,3
4214,,,51,111,1
4215,,,51,700,1
4216,,,51,820,2
4217,,,51,510,3
4218,,,51,580,1
4219,,,51,109,2
4220,,,51,700,1
4221,,,51,059,2
4222,,,51,127,1
4223,,,51,087,1
4224,,,51,153,1
4225,,,51,059,1
4226,,,51,059,1
4227,,,51,059,3
4228,,,51,033,1
4229,,,51,810,2
4230,,,51,710,3
4231,,,51,770,1
4232,,,51,710,1
4233,,,51,083,1
4234,,,51,059,1
4235,,,51,059,2
4236,,,51,059,4
4237,,,51,760,3
4238,,,51,840,1
4239,,,51,143,2
4240,,,51,091,1
4241,,,51,740,1
4242,,,51,121,2
4243,,,51,087,2
4244,,,51,760,1
4245,,,51,790,3
4246,,,51,199,2
4247,,,51,810,1
4248,,,51,710,3
4249,,,51,760,1
4250,,,51,810,1
4251,,,51,700,1
4252,,,51,087,2
4253,,,51,520,1
4254,,,51,810,3
4255,,,51,683,2
4256,,,51,161,2
4257,,,51,031,1
4258,,,51,510,2
4259,,,51,810,2
4260,,,51,095,1
4261,,,51,157,1
4262,,,51,760,2
4263,,,51,089,1
4264,,,51,185,1
4265,,,51,580,1
4266,,,51,069,1
4267,,,51,640,1
4268,,,51,810,2
4269,,,51,510,1
4270,,,51,660,1
4271,,,51,133,1
4272,,,51,760,1
4273,,,51,683,1
4274,,,51,173,1
4275,,,51,153,1
4276,,,51,153,1
4277,,,51,117,2
4278,,,51,195,2
4279,,,51,041,1
4280,,,51,059,3
4281,,,51,059,1
4282,,,51,700,3
4283,,,51,800,2
4284,,,51,153,2
4285,,,51,630,3
4286,,,51,510,2
4287,,,51,810,2
4288,,,51,540,1
4289,,,51,191,2
4290,,,51,121,1
4291,,,51,035,1
4292,,,51,169,3
4293,,,51,107,1
4294,,,51,173,1
4295,,,51,107,2
4296,,,51,750,1
4297,,,51,083,2
4298,,,51,710,1
4299,,,51,041,2
4300,,,51,197,1
4301,,,51,133,2
4302,,,51,083,3
4303,,,51,540,2
4304,,,51,095,2
4305,,,51,053,2
4306,,,51,015,9
4307,,,51,089,2
4308,,,51,700,1
4309,,,51,700,1
4310,,,51,810,2
4311,,,51,036,1
4312,,,51,153,2
4313,,,51,550,4
4314,,,51,710,1
4315,,,51,079,2
4316,,,51,161,2
4317,,,51,059,1
4318,,,51,770,1
4319,,,51,133,1
4320,,,51,650,2
4321,,,51,810,2
4322,,,51,061,1
4323,,,51,760,1
4324,,,51,740,1
4325,,,51,059,2
4326,,,51,107,2
4327,,,51,059,2
4328,,,51,710,2
4329,,,51,061,1
4330,,,51,550,1
4331,,,51,041,1
4332,,,51,810,2
4333,,,51,153,2
4334,,,51,059,2
4335,,,51,085,2
4336,,,51,073,1
4337,,,51,171,3
4338,,,51,113,1
4339,,,51,550,5
4340,,,51,117,2
4341,,,51,003,1
4342,,,51,540,2
4343,,,51,101,4
4344,,,51,810,1
4345,,,51,179,2
4346,,,51,141,5
4347,,,51,810,1
4348,,,51,800,2
4349,,,51,760,3
4350,,,51,810,2
4351,,,51,830,2
4352,,,51,061,2
4353,,,51,143,1
4354,,,51,690,1
4355,,,51,099,1
4356,,,51,590,1
4357,,,51,171,3
4358,,,51,041,1
4359,,,51,013,1
4360,,,51,059,2
4361,,,51,810,3
4362,,,51,177,3
4363,,,51,099,1
4364,,,51,087,1
4365,,,51,059,5
4366,,,51,570,1
4367,,,51,059,1
4368,,,51,067,2
4369,,,51,059,4
4370,,,51,683,2
4371,,,51,041,1
4372,,,51,810,1
4373,,,51,177,2
4374,,,51,041,2
4375,,,51,019,1
4376,,,51,810,3
4377,,,51,760,3
4378,,,51,036,1
4379,,,51,067,1
4380,,,51,059,1
4381,,,51,510,2
4382,,,51,169,2
4383,,,51,820,2
4384,,,51,015,1
4385,,,51,530,1
4386,,,51,191,1
4387,,,51,059,1
4388,,,51,510,1
4389,,,51,153,1
4390,,,51,165,3
4391,,,51,175,2
4392,,,51,145,1
4393,,,51,041,1
4394,,,51,760,1
4395,,,51,770,1
4396,,,51,133,1
4397,,,51,810,1
4398,,,51,059,1
4399,,,51,660,1
4400,,,51,710,2
4401,,,51,107,1
4402,,,51,153,2
4403,,,51,061,1
4404,,,51,810,2
4405,,,51,550,3
4406,,,51,079,2
4407,,,51,087,1
4408,,,51,041,3
4409,,,51,059,1
4410,,,51,135,1
4411,,,51,059,1
4412,,,51,153,4
4413,,,51,153,1
4414,,,51,087,2
4415,,,51,770,2
4416,,,51,041,2
4417,,,51,137,1
4418,,,51,179,2
4419,,,51,540,2
4420,,,51,179,2
4421,,,51,680,1
4422,,,51,800,3
4423,,,51,199,1
4424,,,51,087,1
4425,,,51,179,2
4426,,,51,087,3
4427,,,51,510,1
4428,,,51,059,3
4429,,,51,101,1
4430,,,51,153,1
4431,,,51,153,1
4432,,,51,810,2
4433,,,51,041,3
4434,,,51,153,1
4435,,,51,155,2
4436,,,51,051,1
4437,,,51,760,1
4438,,,51,770,1
4439,,,51,810,2
4440,,,51,173,3
4441,,,51,087,2
4442,,,51,510,2
4443,,,51,013,2
4444,,,51,550,2
4445,,,51,550,2
4446,,,51,067,2
4447,,,51,087,2
4448,,,51,107,3
4449,,,51,161,2
4450,,,51,059,1
4451,,,51,153,1
4452,,,51,013,1
4453,,,51,095,2
4454,,,51,810,2
4455,,,51,107,1
4456,,,51,013,2
4457,,,51,107,1
4458,,,51,153,1
4459,,,51,165,4
4460,,,51,540,2
4461,,,51,001,2
4462,,,51,510,3
4463,,,51,107,1
4464,,,51,087,1
4465,,,51,760,1
4466,,,51,760,5
4467,,,51,830,1
4468,,,51,810,1
4469,,,51,185,2
4470,,,51,059,3
4471,,,51,147,2
4472,,,51,153,1
4473,,,51,810,1
4474,,,51,161,2
4475,,,51,059,2
4476,,,51,820,1
4477,,,51,660,1
4478,,,51,810,2
4479,,,51,015,1
4480,,,51,740,2
4481,,,51,013,1
4482,,,51,169,2
4483,,,51,710,1
4484,,,51,165,4
4485,,,51,700,1
4486,,,51,810,1
4487,,,51,650,2
4488,,,51,153,1
4489,,,51,139,1
4490,,,51,053,2
4491,,,51,179,2
4492,,,51,107,3
4493,,,51,023,1
4494,,,51,510,2
4495,,,51,800,1
4496,,,51,069,1
4497,,,51,760,1
4498,,,51,105,3
4499,,,51,179,1
4500,,,51,650,1
4501,,,51,087,1
4502,,,51,047,3
4503,,,51,810,1
4504,,,51,590,1
4505,,,51,153,1
4506,,,51,087,1
4507,,,51,001,1
4508,,,51,570,3
4509,,,51,035,3
4510,,,51,059,1
4511,,,51,027,1
4512,,,51,510,1
4513,,,51,059,1
4514,,,51,590,1
4515,,,51,041,2
4516,,,51,181,1
4517,,,51,089,3
4518,,,51,740,4
4519,,,51,059,2
4520,,,51,041,3
4521,,,51,091,2
4522,,,51,740,3
4523,,,51,195,2
4524,,,51,075,4
4525,,,51,810,1
4526,,,51,710,1
4527,,,51,107,2
4528,,,51,810,2
4529,,,51,199,1
4530,,,51,550,3
4531,,,51,153,4
4532,,,51,191,3
4533,,,51,147,2
4534,,,51,810,1
4535,,,51,153,1
4536,,,51,810,1
4537,,,51,510,2
4538,,,51,073,1
4539,,,51,099,2
4540,,,51,017,1
4541,,,51,540,1
4542,,,51,015,1
4543,,,51,145,1
4544,,,51,107,2
4545,,,51,145,2
4546,,,51,840,2
4547,,,51,161,3
4548,,,51,107,1
4549,,,51,153,1
4550,,,51,013,2
4551,,,51,089,2
4552,,,51,683,1
4553,,,51,810,1
4554,,,51,107,2
4555,,,51,083,3
4556,,,51,810,1
4557,,,51,810,2
4558,,,51,153,2
4559,,,51,083,2
4560,,,51,173,1
4561,,,51,059,5
4562,,,51,041,1
4563,,,51,107,2
4564,,,51,770,2
4565,,,51,073,3
4566,,,51,810,1
4567,,,51,059,1
4568,,,51,760,3
4569,,,51,059,2
4570,,,51,700,1
4571,,,51,109,2
4572,,,51,149,1
4573,,,51,061,1
4574,,,51,147,1
4575,,,51,087,2
4576,,,51,550,2
4577,,,51,087,1
4578,,,51,107,5
4579,,,51,059,2
4580,,,51,049,1
4581,,,51,095,2
4582,,,51,550,1
4583,,,51,023,1
4584,,,51,041,2
4585,,,51,530,2
4586,,,51,041,4
4587,,,51,059,2
4588,,,51,153,3
4589,,,51,810,1
4590,,,51,143,1
4591,,,51,520,2
4592,,,51,061,1
4593,,,51,550,1
4594,,,51,013,2
4595,,,51,740,2
4596,,,51,199,1
4597,,,51,003,1
4598,,,51,153,3
4599,,,51,650,1
4600,,,51,820,2
4601,,,51,003,2
4602,,,51,059,2
4603,,,51,550,2
4604,,,51,059,2
4605,,,51,710,1
4606,,,51,660,2
4607,,,51,059,2
4608,,,51,550,2
4609,,,51,710,1
4610,,,51,760,4
4611,,,51,595,1
4612,,,51,153,1
4613,,,51,139,1
4614,,,51,013,1
4615,,,51,710,1
4616,,,51,810,3
4617,,,51,059,1
4618,,,51,510,1
4619,,,51,087,1
4620,,,51,085,5
4621,,,51,087,1
4622,,,51,059,1
4623,,,51,013,2
4624,,,51,041,2
4625,,,51,063,2
4626,,,51,057,1
4627,,,51,013,6
4628,,,51,155,2
4629,,,51,810,2
4630,,,51,107,2
4631,,,51,003,1
4632,,,51,710,1
4633,,,51,003,2
4634,,,51,175,1
4635,,,51,065,4
4636,,,51,550,2
4637,,,51,013,2
4638,,,51,199,1
4639,,,51,195,1
4640,,,51,125,1
4641,,,51,059,3
4642,,,51,195,2
4643,,,51,059,5
4644,,,51,810,1
4645,,,51,550,1
4646,,,51,165,1
4647,,,51,109,1
4648,,,51,173,1
4649,,,51,095,2
4650,,,51,107,1
4651,,,51,059,1
4652,,,51,199,1
4653,,,51,179,1
4654,,,51,185,2
4655,,,51,147,1
4656,,,51,145,1
4657,,,51,710,2
4658,,,51,077,1
4659,,,51,067,1
4660,,,51,159,1
4661,,,51,700,1
4662,,,51,059,1
4663,,,51,031,2
4664,,,51,810,4
4665,,,51,177,3
4666,,,51,199,1
4667,,,51,003,1
4668,,,51,770,1
4669,,,51,059,2
4670,,,51,550,3
4671,,,51,107,2
4672,,,51,153,2
4673,,,51,520,2
4674,,,51,710,1
4675,,,51,810,3
4676,,,51,059,1
4677,,,51,179,1
4678,,,51,760,1
4679,,,51,153,1
4680,,,51,003,2
4681,,,51,740,1
4682,,,51,107,2
4683,,,51,165,1
4684,,,51,019,2
4685,,,51,061,2
4686,,,51,630,1
4687,,,51,073,1
4688,,,51,003,2
4689,,,51,087,2
4690,,,51,800,1
4691,,,51,009,1
4692,,,51,015,2
4693,,,51,087,1
4694,,,51,115,2
4695,,,51,031,3
4696,,,51,165,2
4697,,,51,095,1
4698,,,51,710,6
4699,,,51,179,1
4700,,,51,760,1
4701,,,51,065,3
4702,,,51,041,3
4703,,,51,087,3
4704,,,51,113,2
4705,,,51,810,2
4706,,,51,141,2
4707,,,51,059,3
4708,,,51,165,2
4709,,,51,710,1
4710,,,51,013,1
4711,,,51,035,2
4712,,,51,109,3
4713,,,51,137,2
4714,,,51,127,1
4715,,,51,700,1
4716,,,51,087,2
4717,,,51,740,1
4718,,,51,177,3
4719,,,51,083,2
4720,,,51,037,1
4721,,,51,770,2
4722,,,51,790,1
4723,,,51,041,1
4724,,,51,167,2
4725,,,51,177,2
4726,,,51,013,2
4727,,,51,153,3
4728,,,51,820,1
4729,,,51,550,2
4730,,,51,137,1
4731,,,51,009,2
4732,,,51,087,1
4733,,,51,095,1
4734,,,51,149,1
4735,,,51,810,2
4736,,,51,089,2
4737,,,51,810,1
4738,,,51,125,2
4739,,,51,013,1
4740,,,51,171,1
4741,,,51,760,1
4742,,,51,179,1
4743,,,51,041,2
4744,,,51,650,3
4745,,,51,155,1
4746,,,51,085,5
4747,,,51,197,3
4748,,,51,550,1
4749,,,51,740,1
4750,,,51,059,1
4751,,,51,810,1
4752,,,51,059,2
4753,,,51,810,2
4754,,,51,087,1
4755,,,51,033,2
4756,,,51,107,1
4757,,,51,153,1
4758,,,51,095,3
4759,,,51,087,1
4760,,,51,810,1
4761,,,51,041,1
4762,,,51,810,2
4763,,,51,680,1
4764,,,51,107,1
4765,,,51,107,4
4766,,,51,185,4
4767,,,51,019,2
4768,,,51,760,1
4769,,,51,680,2
4770,,,51,810,2
4771,,,51,083,1
4772,,,51,550,3
4773,,,51,165,2
4774,,,51,177,2
4775,,,51,530,5
4776,,,51,810,4
4777,,,51,179,1
4778,,,51,121,2
4779,,,51,740,2
4780,,,51,175,1
4781,,,51,095,2
4782,,,51,760,2
4783,,,51,710,1
4784,,,51,770,1
4785,,,51,001,2
4786,,,51,153,2
4787,,,51,013,3
4788,,,51,199,1
4789,,,51,041,1
4790,,,51,153,2
4791,,,51,760,2
4792,,,51,059,2
4793,,,51,199,3
4794,,,51,061,1
4795,,,51,121,1
4796,,,51,059,1
4797,,,51,003,1
4798,,,51,047,1
4799,,,51,059,4
4800,,,51,059,3
4801,,,51,730,3
4802,,,51,510,2
4803,,,51,087,2
4804,,,51,059,1
4805,,,51,810,2
4806,,,51,041,2
4807,,,51,810,1
4808,,,51,043,1
4809,,,51,710,3
4810,,,51,015,1
4811,,,51,059,2
4812,,,51,153,1
4813,,,51,067,2
4814,,,51,059,1
4815,,,51,153,1
4816,,,51,059,2
4817,,,51,155,2
4818,,,51,710,1
4819,,,51,107,3
4820,,,51,087,2
4821,,,51,087,2
4822,,,51,590,2
4823,,,51,099,1
4824,,,51,700,1
4825,,,51,161,3
4826,,,51,770,1
4827,,,51,770,6
4828,,,51,800,4
4829,,,51,800,2
4830,,,51,141,2
4831,,,51,153,1
4832,,,51,161,2
4833,,,51,015,2
4834,,,51,033,2
4835,,,51,031,3
4836,,,51,700,2
4837,,,51,013,1
4838,,,51,510,1
4839,,,51,099,2
4840,,,51,760,2
4841,,,51,770,1
4842,,,51,710,1
4843,,,51,107,2
4844,,,51,131,2
4845,,,51,810,2
4846,,,51,185,2
4847,,,51,069,1
4848,,,51,650,1
4849,,,51,019,1
4850,,,51,013,1
4851,,,51,683,1
4852,,,51,650,1
4853,,,51,059,1
4854,,,51,179,1
4855,,,51,153,2
4856,,,51,790,4
4857,,,51,087,3
4858,,,51,800,2
4859,,,51,069,3
4860,,,51,095,1
4861,,,51,059,3
4862,,,51,119,2
4863,,,51,680,3
4864,,,51,510,1
4865,,,51,510,1
4866,,,51,059,4
4867,,,51,740,1
4868,,,51,740,3
4869,,,51,710,1
4870,,,51,153,1
4871,,,51,073,1
4872,,,51,153,2
4873,,,51,041,2
4874,,,51,683,3
4875,,,51,107,1
4876,,,51,059,2
4877,,,51,680,2
4878,,,51,139,4
4879,,,51,041,1
4880,,,51,059,1
4881,,,51,760,2
4882,,,51,730,2
4883,,,51,117,2
4884,,,51,153,3
4885,,,51,760,1
4886,,,51,117,1
4887,,,51,680,1
4888,,,51,041,2
4889,,,51,760,2
4890,,,51,059,2
4891,,,51,620,2
4892,,,51,179,1
4893,,,51,800,3
4894,,,51,550,1
4895,,,51,550,2
4896,,,51,053,2
4897,,,51,153,1
4898,,,51,059,2
4899,,,51,087,2
4900,,,51,810,2
4901,,,51,061,2
4902,,,51,199,2
4903,,,51,570,1
4904,,,51,810,1
4905,,,51,085,2
4906,,,51,770,1
4907,,,51,161,1
4908,,,51,760,1
4909,,,51,047,2
4910,,,51,153,1
4911,,,51,059,2
4912,,,51,087,2
4913,,,51,149,2
4914,,,51,089,1
4915,,,51,770,2
4916,,,51,059,1
4917,,,51,059,3
4918,,,51,107,3
4919,,,51,760,1
4920,,,51,005,3
4921,,,51,153,1
4922,,,51,059,2
4923,,,51,013,2
4924,,,51,017,2
4925,,,51,019,1
4926,,,51,760,2
4927,,,51,153,3
4928,,,51,137,3
4929,,,51,069,1
4930,,,51,043,3
4931,,,51,179,2
4932,,,51,087,2
4933,,,51,660,1
4934,,,51,155,2
4935,,,51,059,1
4936,,,51,005,1
4937,,,51,087,1
4938,,,51,191,3
4939,,,51,013,2
4940,,,51,095,3
4941,,,51,610,2
4942,,,51,155,2
4943,,,51,165,2
4944,,,51,740,1
4945,,,51,059,2
4946,,,51,107,1
4947,,,51,690,2
4948,,,51,810,1
4949,,,51,153,2
4950,,,51,650,1
4951,,,51,800,1
4952,,,51,013,2
4953,,,51,800,3
4954,,,51,037,2
4955,,,51,085,2
4956,,,51,107,1
4957,,,51,143,4
4958,,,51,700,1
4959,,,51,165,1
4960,,,51,810,2
4961,,,51,710,2
4962,,,51,153,4
4963,,,51,710,2
4964,,,51,840,2
4965,,,51,179,2
4966,,,51,770,1
4967,,,51,740,2
4968,,,51,760,1
4969,,,51,760,1
4970,,,51,550,1
4971,,,51,550,1
4972,,,51,810,2
4973,,,51,191,2
4974,,,51,059,4
4975,,,51,041,2
4976,,,51,041,1
4977,,,51,149,1
4978,,,51,685,1
4979,,,51,760,1
4980,,,51,059,2
4981,,,51,107,3
4982,,,51,013,2
4983,,,51,107,2
4984,,,51,510,1
4985,,,51,678,1
4986,,,51,019,2
4987,,,51,660,1
4988,,,51,087,2
4989,,,51,820,1
4990,,,51,059,6
4991,,,51,013,1
4992,,,51,087,1
4993,,,51,087,1
4994,,,51,059,3
4995,,,51,003,1
4996,,,51,710,2
4997,,,51,003,2
4998,,,51,680,1
4999,,,51,087,1
5000,,,51,153,1
5001,,,51,041,1
5002,,,51,185,3
5003,,,51,107,1
5004,,,51,153,1
5005,,,51,730,3
5006,,,51,069,3
5007,,,51,550,1
5008,,,51,540,1
5009,,,51,570,2
5010,,,51,107,3
5011,,,51,027,1
5012,,,51,650,2
5013,,,51,041,2
5014,,,51,179,2
5015,,,51,087,2
5016,,,51,059,1
5017,,,51,059,2
5018,,,51,650,1
5019,,,51,087,4
5020,,,51,620,1
5021,,,51,670,1
5022,,,51,015,1
5023,,,51,145,2
5024,,,51,133,1
5025,,,51,177,2
5026,,,51,163,2
5027,,,51,059,2
5028,,,51,107,1
5029,,,51,059,1
5030,,,51,167,2
5031,,,51,041,3
5032,,,51,059,1
5033,,,51,087,2
5034,,,51,153,1
5035,,,51,700,2
5036,,,51,710,1
5037,,,51,163,1
5038,,,51,153,2
5039,,,51,199,2
5040,,,51,087,2
5041,,,51,810,3
5042,,,51,031,1
5043,,,51,125,1
5044,,,51,191,2
5045,,,51,740,1
5046,,,51,009,2
5047,,,51,107,1
5048,,,51,059,2
5049,,,51,041,1
5050,,,51,510,1
5051,,,51,013,1
5052,,,51,001,1
5053,,,51,087,1
5054,,,51,510,1
5055,,,51,510,1
5056,,,51,059,2
5057,,,51,087,3
5058,,,51,145,2
5059,,,51,590,1
5060,,,51,163,2
5061,,,51,510,1
5062,,,51,550,2
5063,,,51,007,3
5064,,,51,059,1
5065,,,51,770,3
5066,,,51,760,2
5067,,,51,153,2
5068,,,51,059,1
5069,,,51,047,4
5070,,,51,710,1
5071,,,51,127,1
5072,,,51,059,1
5073,,,51,035,2
5074,,,51,740,3
5075,,,51,710,3
5076,,,51,107,2
5077,,,51,177,1
5078,,,51,023,2
5079,,,51,191,1
5080,,,51,730,2
5081,,,51,107,1
5082,,,51,107,1
5083,,,51,013,2
5084,,,51,059,1
5085,,,51,810,1
5086,,,51,059,2
5087,,,51,191,1
5088,,,51,107,3
5089,,,51,197,2
5090,,,51,810,2
5091,,,51,683,1
5092,,,51,185,2
5093,,,51,087,2
5094,,,51,710,4
5095,,,51,810,3
5096,,,51,103,3
5097,,,51,179,1
5098,,,51,059,2
5099,,,51,510,1
5100,,,51,061,1
5101,,,51,013,3
5102,,,51,059,3
5103,,,51,003,1
5104,,,51,041,1
5105,,,51,760,1
5106,,,51,153,1
5107,,,51,153,1
5108,,,51,125,1
5109,,,51,191,3
5110,,,51,720,4
5111,,,51,153,1
5112,,,51,570,1
5113,,,51,041,3
5114,,,51,059,1
5115,,,51,085,1
5116,,,51,640,5
5117,,,51,810,2
5118,,,51,059,2
5119,,,51,013,1
5120,,,51,810,1
5121,,,51,169,2
5122,,,51,550,1
5123,,,51,059,1
5124,,,51,059,1
5125,,,51,820,1
5126,,,51,760,2
5127,,,51,153,1
5128,,,51,107,1
5129,,,51,700,1
5130,,,51,067,1
5131,,,51,153,1
5132,,,51,087,1
5133,,,51,540,1
5134,,,51,089,2
5135,,,51,165,3
5136,,,51,195,3
5137,,,51,077,3
5138,,,51,041,2
5139,,,51,069,1
5140,,,51,700,2
5141,,,51,139,1
5142,,,51,810,1
5143,,,51,710,1
5144,,,51,059,1
5145,,,51,107,2
5146,,,51,540,2
5147,,,51,165,2
5148,,,51,177,2
5149,,,51,165,2
5150,,,51,770,1
5151,,,51,059,2
5152,,,51,740,1
5153,,,51,107,1
5154,,,51,199,1
5155,,,51,810,2
5156,,,51,760,2
5157,,,51,077,2
5158,,,51,550,1
5159,,,51,059,1
5160,,,51,059,1
5161,,,51,155,2
5162,,,51,059,1
5163,,,51,173,1
5164,,,51,059,2
5165,,,51,083,2
5166,,,51,059,1
5167,,,51,135,2
5168,,,51,013,3
